CountryCode,subset,question_code,question_label,answer,percentage,notes
Bulgaria,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",No,5,[0]
Bulgaria,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Don`t know,33,[0]
Cyprus,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Yes,:, [1] 
Cyprus,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",No,:, [1] 
Cyprus,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Don`t know,:, [1] 
Czech Republic,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Yes,83,
Czech Republic,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",No,3,[0]
Czech Republic,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Don`t know,14,[0]
Germany,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Yes,85,
Germany,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",No,2,
Germany,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Don`t know,13,
Denmark,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Yes,78,
Denmark,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",No,11,[0]
Denmark,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Don`t know,12,[0]
Estonia,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Yes,:, [1] 
Estonia,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",No,:, [1] 
Estonia,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Don`t know,:, [1] 
Greece,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Yes,56,
Greece,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",No,13,[0]
Greece,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Don`t know,31,
Spain,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Yes,76,
Spain,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",No,5,[0]
Spain,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Don`t know,19,
Finland,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Yes,87,
Finland,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",No,2,[0]
Finland,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Don`t know,11,
France,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Yes,75,
France,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",No,9,
France,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Don`t know,16,
Croatia,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Yes,72,[0]
Croatia,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",No,2,[0]
Croatia,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Don`t know,25,[0]
Hungary,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Yes,84,
Hungary,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",No,3,[0]
Hungary,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Don`t know,12,[0]
Ireland,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Yes,80,[0]
Ireland,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",No,2,[0]
Ireland,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Don`t know,18,[0]
Italy,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Yes,65,
Italy,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",No,8,
Italy,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Don`t know,27,
Lithuania,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Yes,:, [1] 
Lithuania,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",No,:, [1] 
Lithuania,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Don`t know,:, [1] 
Luxembourg,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Yes,:, [1] 
Luxembourg,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",No,:, [1] 
Luxembourg,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Don`t know,:, [1] 
Latvia,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Yes,68,[0]
Latvia,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",No,12,[0]
Latvia,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Don`t know,20,[0]
Malta,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Yes,:, [1] 
Malta,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",No,:, [1] 
Malta,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Don`t know,:, [1] 
Netherlands,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Yes,78,
Netherlands,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",No,7,[0]
Netherlands,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Don`t know,15,
Poland,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Yes,81,
Poland,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",No,2,[0]
Poland,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Don`t know,17,
Portugal,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Yes,73,
Portugal,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",No,3,[0]
Portugal,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Don`t know,23,[0]
Romania,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Yes,64,
Romania,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",No,10,[0]
Romania,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Don`t know,26,[0]
Sweden,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Yes,84,
Sweden,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",No,1,[0]
Sweden,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Don`t know,15,
Slovenia,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Yes,:, [1] 
Slovenia,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",No,:, [1] 
Slovenia,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Don`t know,:, [1] 
Slovakia,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Yes,72,[0]
Slovakia,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",No,8,[0]
Slovakia,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Don`t know,20,[0]
United Kingdom,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Yes,77,
United Kingdom,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",No,6,
United Kingdom,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Don`t know,17,
Average,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Yes,77,
Average,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",No,5,
Average,Transgender,tr8_g,"Prove medical/psychological diagnosis of transsexuality / gender dysphoria / transgenderism or similar - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live ?",Don`t know,18,
Austria,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,18,
Austria,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,9,[0]
Austria,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,73,
Belgium,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,6,[0]
Belgium,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,11,[0]
Belgium,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,83,
Bulgaria,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,19,[0]
Bulgaria,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,14,[0]
Bulgaria,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,67,[0]
Cyprus,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,:, [1] 
Cyprus,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,:, [1] 
Cyprus,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,:, [1] 
Czech Republic,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,13,[0]
Czech Republic,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,11,[0]
Czech Republic,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,76,
Germany,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,17,
Germany,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,8,
Germany,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,75,
Denmark,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,21,
Denmark,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,7,[0]
Denmark,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,72,
Estonia,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,:, [1] 
Estonia,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,:, [1] 
Estonia,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,:, [1] 
Greece,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,3,[0]
Greece,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,15,[0]
Greece,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,81,
Spain,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,16,
Spain,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,13,[0]
Spain,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,71,
Finland,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,7,
Finland,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,8,
Finland,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,85,
France,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,16,
France,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,10,
France,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,74,
Croatia,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,2,[0]
Croatia,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,5,[0]
Croatia,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,92,[0]
Hungary,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,16,[0]
Hungary,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,17,[0]
Hungary,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,67,
Ireland,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,8,[0]
Ireland,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,8,[0]
Ireland,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,84,[0]
Italy,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,18,
Italy,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,11,
Italy,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,70,
Lithuania,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,:, [1] 
Lithuania,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,:, [1] 
Lithuania,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,:, [1] 
Luxembourg,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,:, [1] 
Luxembourg,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,:, [1] 
Luxembourg,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,:, [1] 
Latvia,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,16,[0]
Latvia,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,4,[0]
Latvia,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,80,[0]
Malta,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,:, [1] 
Malta,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,:, [1] 
Malta,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,:, [1] 
Netherlands,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,8,[0]
Netherlands,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,10,
Netherlands,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,82,
Poland,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,16,
Poland,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,6,[0]
Poland,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,78,
Portugal,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,13,[0]
Portugal,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,15,[0]
Portugal,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,72,
Romania,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,12,[0]
Romania,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,10,[0]
Romania,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,78,
Sweden,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,17,
Sweden,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,6,[0]
Sweden,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,77,
Slovenia,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,:, [1] 
Slovenia,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,:, [1] 
Slovenia,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,:, [1] 
Slovakia,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,28,[0]
Slovakia,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,8,[0]
Slovakia,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,65,[0]
United Kingdom,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,11,
United Kingdom,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,12,
United Kingdom,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,78,
Average,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,15,
Average,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,10,
Average,Transgender,tr8_h,"Other - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,75,
Austria,Transgender,tr9,"Do you avoid expressing your gender (or your desired gender) through your physical appearance and clothing for fear of being assaulted, threatened or harassed?",Yes,29,
Austria,Transgender,tr9,"Do you avoid expressing your gender (or your desired gender) through your physical appearance and clothing for fear of being assaulted, threatened or harassed?",No,63,
Austria,Transgender,tr9,"Do you avoid expressing your gender (or your desired gender) through your physical appearance and clothing for fear of being assaulted, threatened or harassed?",Don`t know,8,[0]
