CountryCode,question_label,target_group,education,answer,percentage
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Never,44
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Dont know,0
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Always,4
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Often,23
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Rarely,38
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Never,35
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Dont know,0
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Always,6
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Often,16
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Rarely,43
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Never,35
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Dont know,0
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Always,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Often,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Rarely,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Never,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Dont know,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Always,7
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Often,11
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Rarely,28
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Never,54
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Dont know,0
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Always,0
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Often,17
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Rarely,31
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Never,51
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Dont know,0
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Always,1
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Often,9
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Rarely,43
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Never,47
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Dont know,0
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Always,12
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Often,30
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Rarely,33
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Never,24
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Dont know,0
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Always,4
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Often,15
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Rarely,38
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Never,42
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Dont know,0
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Always,13
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Often,22
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Rarely,32
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Never,32
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Dont know,0
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Always,1
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Often,6
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Rarely,53
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Never,39
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Dont know,0
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Always,19
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Often,5
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Rarely,25
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Never,50
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Dont know,0
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Always,11
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Often,22
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Rarely,33
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Never,33
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Dont know,1
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Always,4
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Often,18
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Rarely,40
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Never,38
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Dont know,0
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Always,6
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Often,19
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Rarely,40
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Never,35
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Dont know,0
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Always,25
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Often,29
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Rarely,30
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Never,17
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Always,18
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Often,24
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Rarely,31
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,Tertiary,Never,28
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,7
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,8
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,28
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,57
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,0
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,9
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,25
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,30
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,34
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,2
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,29
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,17
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,19
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,35
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,0
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,10
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,21
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,15
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,54
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,0
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,4
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,11
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,24
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,61
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,0
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,6
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,13
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,28
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,52
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,0
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,8
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,5
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,25
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,60
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,2
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,NA
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,NA
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,NA
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,NA
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,NA
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,19
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,19
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,24
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,38
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,0
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,11
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,19
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,32
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,39
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,0
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,2
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,8
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,39
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,50
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,0
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,10
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,21
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,32
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,36
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,0
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,22
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,14
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,30
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,34
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,0
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,29
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,24
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,19
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,27
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,0
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,7
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,10
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,31
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,51
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,1
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,10
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,21
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,25
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,44
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,0
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,14
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,22
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,16
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,48
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,0
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,29
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,18
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,32
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,20
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,0
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,NA
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,NA
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,NA
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,NA
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,NA
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,5
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,10
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,38
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,47
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,0
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,21
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,23
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,28
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,27
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,0
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,7
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,17
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,30
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,47
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,0
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,35
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,18
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,21
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,25
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,1
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,3
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,18
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,27
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,52
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,0
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,NA
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,NA
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,NA
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,NA
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,NA
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,18
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,15
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,28
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,40
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,0
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,10
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,17
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,31
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,42
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,0
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,12
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,18
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,29
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,41
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Dont know,0
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,47
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,3
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,30
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,20
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Always,34
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Often,17
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Rarely,24
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Tertiary,Never,25
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Tertiary,Always,4
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Tertiary,Often,13
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Tertiary,Rarely,51
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Tertiary,Never,31
