CountryCode,question_label,target_group,age,answer,percentage
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Often,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Rarely,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Never,NA
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Always,NA
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Often,NA
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Rarely,NA
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Never,NA
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Always,NA
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Often,NA
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Rarely,NA
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Never,NA
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Always,NA
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Often,NA
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Rarely,NA
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Never,NA
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Always,NA
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Often,NA
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Rarely,NA
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Never,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Always,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Often,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Rarely,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Never,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Always,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Often,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Rarely,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Never,NA
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Always,NA
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Often,NA
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Rarely,NA
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Never,NA
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Always,11
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Often,35
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Rarely,16
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Never,38
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Always,NA
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Often,NA
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Rarely,NA
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Never,NA
Luxembourg,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Always,NA
Luxembourg,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Often,NA
Luxembourg,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Rarely,NA
Luxembourg,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Never,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Always,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Often,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Rarely,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Never,NA
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Always,53
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Often,36
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Rarely,5
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Never,7
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Always,NA
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Often,NA
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Rarely,NA
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Never,NA
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Always,NA
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Often,NA
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Rarely,NA
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Never,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Always,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Often,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Rarely,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Never,NA
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Always,NA
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Often,NA
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Rarely,NA
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Never,NA
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Always,NA
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Often,NA
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Rarely,NA
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Never,NA
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Always,30
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Often,26
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Rarely,17
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Never,28
North Macedonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Rarely,NA
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,15-17,Rarely,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,NA
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,NA
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,NA
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,NA
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,NA
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,18
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,23
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,28
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,32
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,NA
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,NA
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,NA
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,NA
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,NA
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,NA
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,NA
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,NA
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,13
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,28
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,28
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,31
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,NA
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,NA
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,NA
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,NA
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,NA
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,NA
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,NA
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,NA
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,NA
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,NA
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,NA
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,NA
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,18
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,29
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,18
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,36
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,NA
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,NA
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,NA
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,NA
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,NA
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,NA
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,NA
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,NA
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,47
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,28
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,14
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,11
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,NA
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,NA
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,NA
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,NA
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,70
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,16
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,9
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,6
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,NA
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,NA
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,NA
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,NA
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,35
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,33
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,10
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,23
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,NA
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,NA
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,NA
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,NA
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,29
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,24
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,25
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Never,22
North Macedonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,NA
North Macedonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,NA
North Macedonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,NA
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Always,NA
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Often,NA
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,18-24,Rarely,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Always,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Often,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Rarely,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Never,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Dont know,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Always,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Often,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Rarely,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Never,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Dont know,NA
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Always,NA
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Often,NA
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Rarely,NA
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Never,NA
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Dont know,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Always,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Often,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Rarely,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Never,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Dont know,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Always,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Often,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Rarely,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Never,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Dont know,NA
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Always,11
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Often,11
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Rarely,31
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Never,45
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Dont know,2
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Always,NA
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Often,NA
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Rarely,NA
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Never,NA
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Dont know,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Always,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Often,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Rarely,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Never,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Dont know,NA
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Always,NA
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Often,NA
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Rarely,NA
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Never,NA
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Dont know,NA
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Always,13
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Often,46
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Rarely,14
