CountryCode,question_label,target_group,residence,answer,percentage
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,33
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,40
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,0
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,NA
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,NA
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,NA
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,NA
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,NA
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,NA
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,NA
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,NA
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,NA
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,NA
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,15
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,8
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,20
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,56
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,0
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,11
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,15
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,23
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,51
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,0
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,NA
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,NA
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,NA
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,NA
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,NA
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,NA
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,NA
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,NA
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,NA
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,NA
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,19
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,34
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,25
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,21
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,0
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,8
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,31
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,35
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,25
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,1
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,NA
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,NA
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,NA
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,NA
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,NA
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,20
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,12
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,30
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,38
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,0
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,NA
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,NA
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,NA
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,NA
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,NA
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,30
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,17
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,15
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,37
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,0
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,NA
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,NA
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,NA
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,NA
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,NA
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,5
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,26
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,27
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,41
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,0
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,NA
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,NA
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,NA
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,NA
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,NA
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,NA
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,NA
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,NA
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,NA
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,NA
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,3
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,15
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,28
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,55
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,0
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,33
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,26
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,28
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,14
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,0
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,9
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,17
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,29
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,45
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,0
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,55
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,4
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,28
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,13
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,0
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,NA
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,NA
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,NA
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,NA
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,NA
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,NA
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,NA
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,NA
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,NA
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,NA
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,20
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,20
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,31
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,29
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,0
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,10
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,20
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,25
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,43
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,1
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,14
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,18
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,27
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,41
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Dont know,0
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,NA
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,NA
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,NA
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,NA
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Always,NA
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Often,NA
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Rarely,NA
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,A country village,Never,NA
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,7
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,7
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,47
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,39
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,0
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,17
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,20
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,34
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,29
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,0
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,NA
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,NA
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,NA
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,NA
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,NA
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,NA
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,NA
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,NA
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,NA
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,NA
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,7
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,15
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,24
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,54
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,0
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,8
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,29
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,31
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,31
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,0
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,14
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,8
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,22
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,56
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,0
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,0
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,45
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,25
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,30
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,0
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,45
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,12
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,11
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,32
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,0
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,12
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,19
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,32
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,36
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,0
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,1
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,26
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,34
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,39
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,0
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,15
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,29
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,29
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,26
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,0
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,NA
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,NA
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,NA
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,NA
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,NA
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,30
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,12
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,39
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,19
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,0
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,7
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,44
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,37
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,13
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,0
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,16
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,27
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,33
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,24
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,0
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,NA
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,NA
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,NA
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,NA
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,NA
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,18
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,15
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,22
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,45
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,0
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,10
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,22
