CountryCode,question_label,target_group,age,answer,percentage
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Around my family ,4
Poland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,My home ,4
Poland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Other ,4
Portugal,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,School ,4
Denmark,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Workplace ,4
Ireland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,School ,4
Ireland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Other ,4
Malta,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,My home ,4
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Around my family ,4
Poland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Dont Know ,4
Slovenia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,School ,4
Slovenia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Dont Know ,4
Slovakia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,My home ,4
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,School ,4
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,My home ,4
Austria,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Around my family ,5
Belgium,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Other ,5
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,My home ,5
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Workplace ,5
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,In a healthcare setting (hospital or other medical service),5
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,School ,5
Germany,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,School ,5
Denmark,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,In a healthcare setting (hospital or other medical service),5
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Other ,5
Croatia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Dont Know ,5
Hungary,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Dont Know ,5
Ireland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,My home ,5
Luxembourg,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,School ,5
Luxembourg,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,In a healthcare setting (hospital or other medical service),5
Latvia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Other ,5
Latvia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Dont Know ,5
Romania,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Dont Know ,5
Sweden,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Around my family ,5
France,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,Other ,5
Belgium,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,School ,6
Denmark,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,In a healthcare setting (hospital or other medical service),6
Ireland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Around my family ,6
Sweden,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,School ,6
Austria,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,My home ,6
Austria,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Dont Know ,6
Belgium,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,School ,6
Cyprus,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Dont Know ,6
Germany,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Around my family ,6
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Dont Know ,6
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,School ,6
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Around my family ,6
France,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Dont Know ,6
Portugal,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Other ,6
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Dont Know ,6
Serbia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Dont Know ,6
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,Around my family ,6
France,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,Other ,6
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,School ,6
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,In a healthcare setting (hospital or other medical service),6
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,My home ,6
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,My home ,6
Italy,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,Dont Know ,6
Belgium,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Dont Know ,7
Denmark,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Workplace ,7
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Other ,7
France,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Other ,7
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Around my family ,7
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,School ,7
Belgium,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Dont Know ,7
Czechia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,School ,7
Italy,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,My home ,7
Italy,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,School ,7
Poland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,My home ,7
Portugal,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,School ,7
Belgium,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,School ,7
Belgium,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,Dont Know ,7
Italy,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,Dont Know ,7
Sweden,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,My home ,7
Sweden,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,Dont Know ,7
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,School ,7
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,School ,7
Austria,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,School ,7
Belgium,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,School ,7
France,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,My home ,7
France,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,Dont Know ,7
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Around my family ,8
Austria,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Around my family ,8
Austria,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,School ,8
Hungary,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,My home ,8
Hungary,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Other ,8
Ireland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Dont Know ,8
Malta,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Around my family ,8
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Dont Know ,8
Slovakia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Other ,8
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Around my family ,8
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,Other ,8
Germany,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,Dont Know ,8
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,Dont Know ,8
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,My home ,8
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,My home ,8
Portugal,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,Other ,8
Romania,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,Other ,8
Romania,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,Dont Know ,8
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,Dont Know ,8
Germany,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,My home ,8
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,School ,8
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,My home ,8
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,School ,8
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,My home ,8
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,School ,8
France,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,School ,9
Sweden,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Dont Know ,9
Belgium,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Around my family ,9
Bulgaria,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Dont Know ,9
Portugal,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,My home ,9
Slovakia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Dont Know ,9
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Other ,9
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,School ,9
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,My home ,9
France,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,Dont Know ,9
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,Other ,9
Bulgaria,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,My home ,9
Bulgaria,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,Other ,9
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,Other ,9
Belgium,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,In a healthcare setting (hospital or other medical service),9
Denmark,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,Workplace ,9
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,My home ,9
Ireland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,Around my family ,9
Ireland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,School ,9
Ireland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,Other ,9
Germany,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,In a healthcare setting (hospital or other medical service),10
France,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Around my family ,10
Hungary,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,My home ,10
Italy,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Other ,10
Poland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,School ,10
Portugal,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,In a healthcare setting (hospital or other medical service),10
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Other ,10
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Dont Know ,10
Czechia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Other ,10
Denmark,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Other ,10
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Around my family ,10
France,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,School ,10
France,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Other ,10
Italy,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Other ,10
Luxembourg,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Around my family ,10
Luxembourg,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Other ,10
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,In a healthcare setting (hospital or other medical service),10
Sweden,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Other ,10
Sweden,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Dont Know ,10
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Dont Know ,10
Belgium,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,Around my family ,10
France,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,School ,10
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,Dont Know ,10
Poland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,Other ,10
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,School ,10
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,Around my family ,10
Ireland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,Dont Know ,10
Poland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,Dont Know ,10
Sweden,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,School ,10
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,My home ,10
Germany,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Dont Know ,11
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Around my family ,11
Hungary,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,School ,11
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Dont Know ,11
Czechia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Around my family ,11
Germany,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Dont Know ,11
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,School ,11
Croatia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,My home ,11
Ireland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Around my family ,11
Sweden,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,School ,11
Slovenia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,My home ,11
Slovenia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Other ,11
Germany,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,School ,11
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,School ,11
Poland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,My home ,11
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,Dont Know ,11
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,Other ,11
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,Dont Know ,11
Germany,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,School ,11
Germany,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,Dont Know ,11
Denmark,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,Around my family ,11
Denmark,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,In a healthcare setting (hospital or other medical service),11
Hungary,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,Other ,11
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,In a healthcare setting (hospital or other medical service),11
Poland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,My home ,11
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,Dont Know ,11
Austria,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Workplace ,12
Austria,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,In a healthcare setting (hospital or other medical service),12
Denmark,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Other ,12
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Dont Know ,12
Hungary,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Other ,12
Ireland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Dont Know ,12
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Around my family ,12
Germany,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,In a healthcare setting (hospital or other medical service),12
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,My home ,12
France,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Around my family ,12
Ireland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,In a healthcare setting (hospital or other medical service),12
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Workplace ,12
Sweden,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,In a healthcare setting (hospital or other medical service),12
Slovenia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Around my family ,12
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,School ,12
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,Dont Know ,12
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,Other ,12
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,Other ,12
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,My home ,12
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,Dont Know ,12
Hungary,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,My home ,12
Denmark,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Public premises or buildings,13
Hungary,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Dont Know ,13
Ireland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Workplace ,13
Ireland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Other ,13
Italy,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Around my family ,13
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Dont Know ,13
Cyprus,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Other ,13
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Other ,13
Poland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,School ,13
Bulgaria,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,Around my family ,13
Italy,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,Other ,13
Poland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,Other ,13
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,Other ,13
Italy,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,School ,13
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Other ,14
Hungary,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Around my family ,14
Ireland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,In a healthcare setting (hospital or other medical service),14
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Other ,14
Belgium,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,In a healthcare setting (hospital or other medical service),14
Belgium,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Other ,14
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Other ,14
Hungary,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Around my family ,14
Italy,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,In a healthcare setting (hospital or other medical service),14
Latvia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,My home ,14
Poland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Other ,14
Romania,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Other ,14
Sweden,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Workplace ,14
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Around my family ,14
Italy,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,Other ,14
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,Around my family ,14
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,Around my family ,14
Poland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,School ,14
Sweden,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,Dont Know ,14
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,School ,14
Belgium,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,In a healthcare setting (hospital or other medical service),15
Italy,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,In a healthcare setting (hospital or other medical service),15
Sweden,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Workplace ,15
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Workplace ,15
Austria,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Other ,15
Croatia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,School ,15
Luxembourg,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Dont Know ,15
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Other ,15
Italy,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,My home ,15
Sweden,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,Other ,15
Italy,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,In a healthcare setting (hospital or other medical service),15
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,School ,15
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,Other ,15
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,Dont Know ,15
Austria,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Other ,16
Italy,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Dont Know ,16
Portugal,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Dont Know ,16
Sweden,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,In a healthcare setting (hospital or other medical service),16
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,In a healthcare setting (hospital or other medical service),16
Belgium,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Workplace ,16
Bulgaria,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,My home ,16
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,In a healthcare setting (hospital or other medical service),16
Italy,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Dont Know ,16
Malta,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Other ,16
Belgium,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,In a healthcare setting (hospital or other medical service),16
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,Dont Know ,16
Germany,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,Other ,16
Italy,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,School ,16
