CountryCode,question_label,target_group,subset,answer,percentage
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,"In unpaid, voluntary work",Dont know,4
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,"In unpaid, voluntary work",Always,24
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,"In unpaid, voluntary work",Often,36
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,"In unpaid, voluntary work",Rarely,19
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,"In unpaid, voluntary work",Never,21
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,"In unpaid, voluntary work",Dont know,1
North Macedonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,"In unpaid, voluntary work",Always,NA
North Macedonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,"In unpaid, voluntary work",Often,NA
North Macedonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,"In unpaid, voluntary work",Never,NA
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,"In unpaid, voluntary work",Always,NA
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,"In unpaid, voluntary work",Often,NA
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,"In unpaid, voluntary work",Never,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,NA
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,NA
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,NA
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,NA
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,NA
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,NA
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,4
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,17
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,47
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,32
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,1
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,25
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,30
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,26
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,19
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,0
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,NA
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,53
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,36
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,6
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,5
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,0
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,4
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,33
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,39
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,24
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,1
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,6
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,7
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,38
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,49
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,0
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,26
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,18
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,18
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,37
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,0
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,NA
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,NA
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,NA
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,NA
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,NA
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,NA
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,40
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,28
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,13
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,18
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,0
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,NA
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,NA
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,NA
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,NA
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,NA
Luxembourg,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,NA
Luxembourg,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,NA
Luxembourg,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,NA
Luxembourg,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,NA
Luxembourg,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,NA
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,NA
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,NA
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,NA
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,NA
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,NA
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,58
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,12
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,26
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,4
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,0
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,17
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,25
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,48
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,10
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,0
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,NA
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,NA
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,NA
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,NA
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,NA
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,4
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,13
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,64
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,19
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,0
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,NA
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,NA
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,NA
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,NA
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,NA
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,NA
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,12
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,35
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,19
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,34
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,0
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,26
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,25
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,24
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Never,25
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Dont know,0
North Macedonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,NA
North Macedonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,NA
North Macedonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,NA
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Always,NA
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Often,NA
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Unemployed,Rarely,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Always,10
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Often,18
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Rarely,46
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Never,21
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Dont know,5
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Always,11
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Often,30
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Rarely,32
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Never,27
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Dont know,0
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Always,21
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Often,32
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Rarely,22
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Never,25
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Dont know,0
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Always,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Often,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Rarely,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Never,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Dont know,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Always,6
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Often,33
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Rarely,33
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Never,28
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Dont know,1
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Always,6
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Often,27
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Rarely,34
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Never,33
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Dont know,0
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Always,2
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Often,22
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Rarely,43
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Never,32
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Dont know,2
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Always,22
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Often,31
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Rarely,32
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Never,15
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Dont know,0
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Always,18
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Often,35
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Rarely,30
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Never,16
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Dont know,1
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Always,7
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Often,27
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Rarely,38
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Never,28
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Dont know,0
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Always,2
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Often,18
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Rarely,44
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Never,36
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Dont know,0
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Always,15
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Often,35
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Rarely,31
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Never,18
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Dont know,1
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Always,32
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Often,46
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Rarely,16
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Never,6
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Dont know,0
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Always,21
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Often,27
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Rarely,30
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Never,21
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Dont know,1
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Always,29
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Often,22
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Rarely,37
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Never,12
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Dont know,0
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Always,13
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Often,27
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Rarely,29
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Never,30
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Trans people,Student,Dont know,0
